0,0,0.0013909794
0,1,-0.0011204391
0,2,0.0015291636999999999
0,3,0.0006180446
0,4,0.0008171713
0,5,-0.00012116131000000001
0,6,-0.0012873212
0,7,0.001062764
0,8,-0.00023694089
0,9,-0.0017893241
0,10,0.0006875197000000001
0,11,0.0011556051
0,12,-0.0008155061500000001
0,13,0.00078714883
0,14,-0.00093202485
0,15,0.0015086442999999998
0,16,0.0013564175
0,17,-0.00031047017999999996
0,18,-0.00037881447
0,19,-0.00048212288
0,20,0.0022882320000000003
0,21,0.0008463128500000001
0,22,0.00097140635
0,23,-0.00047826907
0,24,-0.0021500231
0,25,0.0010148584
0,26,-0.0005870460299999999
0,27,0.0022878563
0,28,0.00017002062
0,29,0.0018562515
0,30,-1.1656783e-05
0,31,-0.0015186272000000001
0,32,-0.0019654904
0,33,-0.00027187576000000003
0,34,0.00023846963
0,35,-0.0006268058
0,36,-0.0010445705
0,37,0.0027124644
0,38,-0.0016828713
0,39,0.0006392378
0,40,-0.0007468201
0,41,-0.0008705419
0,42,0.00039462975
0,43,-0.00068145554
0,44,7.189938e-05
0,45,7.978791e-05
0,46,-0.00018015708
0,47,0.0012158155
0,48,0.00013974661
0,49,-0.00034844300000000004
1,0,0.0018376710000000001
1,1,-0.00023109308999999997
1,2,-0.0006896751600000001
1,3,0.0006453987000000001
1,4,-0.0009214612
1,5,0.0013206126
1,6,0.0015985325
1,7,-0.001825152
1,8,0.0007794549
1,9,0.0007151058
1,10,-0.0010266462
1,11,0.0014288704999999998
1,12,-0.002098917
1,13,-0.0012056031
1,14,0.0018170958
1,15,0.0012396508
1,16,0.0007099094
1,17,0.0003946412
1,18,0.001202257
1,19,-0.00044408835999999995
1,20,0.0013975437
1,21,0.009155570000000002
1,22,0.04288859999999997
1,23,-0.15328461
1,24,0.001101458
1,25,6.847024999999999e-05
1,26,-0.00038079877
1,27,0.0024356912
1,28,0.00487783
1,29,-0.02525722999999999
1,30,-0.0009034868
1,31,0.0016013521
1,32,-0.00015943963
1,33,0.00029055716
1,34,-0.00013416051000000003
1,35,-3.0732015000000004e-05
1,36,0.00032597256
1,37,0.00079416
1,38,0.00022556202999999997
1,39,-0.0013706384
1,40,0.0003875374
1,41,-0.001416814
1,42,-0.0018348773
1,43,-0.0008916060000000001
1,44,0.0014964215
1,45,-0.00021399409
1,46,0.000887605
1,47,0.0019280859
1,48,0.0009424549000000001
1,49,-0.0012330476
2,0,0.0018635287
2,1,-0.00022460066000000003
2,2,3.6118203e-05
2,3,-0.0011249156
2,4,0.00014047127
2,5,-0.0016033793
2,6,0.0003047376
2,7,0.0008802791999999999
2,8,0.0014705465
2,9,0.0010538575
2,10,0.00050451467
2,11,-0.0015523301
2,12,-0.00012057996000000001
2,13,0.0007950839999999999
2,14,-0.0008697429400000001
2,15,0.0005265948000000001
2,16,0.0013200786
2,17,-0.0008832153
2,18,0.0003678673
2,19,0.0009925457
2,20,-0.076543226
2,21,0.026882070000000008
2,22,0.048086429999999986
2,23,-0.017649040000000005
2,24,-0.07105862999999998
2,25,-0.05142026999999999
2,26,0.005499150000000008
2,27,-0.033078930000000006
2,28,0.04541241999999998
2,29,0.0014611200000000102
2,30,0.06457869999999999
2,31,-0.0009281438499999999
2,32,-0.00023593067000000003
2,33,0.00026572595
2,34,-0.0001782244
2,35,0.00013358296999999998
2,36,-0.0013036252
2,37,0.01734339
2,38,0.0037867008000000003
2,39,0.0011797324
2,40,-0.00010000157600000001
2,41,-0.0012517213
2,42,-0.0011575063
2,43,0.0017454296
2,44,-0.00031128692000000004
2,45,0.0003810754
2,46,-0.0013496488
2,47,-0.0018263216
2,48,0.00024652737
2,49,0.0014939515
3,0,-0.0007707123299999999
3,1,-0.0017223372
3,2,-0.0006529630999999999
3,3,-5.3804542000000005e-05
3,4,0.0004722117400000001
3,5,-0.0013446945000000002
3,6,1.2604691e-05
3,7,0.00061761553
3,8,-0.0006392757599999999
3,9,6.760098e-05
3,10,-0.0001539141
3,11,0.0011688947
3,12,0.010149712
3,13,0.026108917000000002
3,14,-0.0009649537400000001
3,15,0.00040955992999999996
3,16,-0.0008128942
3,17,0.0013527335
3,18,0.0046500526
3,19,0.046622984000000006
3,20,-0.04354852000000001
3,21,0.04672072999999999
3,22,0.031181199999999992
3,23,0.0010242699999999938
3,24,0.0061946699999999855
3,25,0.006771729999999976
3,26,0.012552569999999985
3,27,-0.053124489999999996
3,28,-0.0005976900000000118
3,29,0.0402787
3,30,0.06949769
3,31,0.040818155
3,32,-4.4874032e-05
3,33,0.00047502282999999996
3,34,0.00041683484
3,35,0.0083323335
3,36,0.017610047
3,37,0.030279087000000003
3,38,0.0016562103
3,39,0.00037232152000000004
3,40,-0.0012311292
3,41,-0.002059133
3,42,-0.0007822838
3,43,-0.0019723119
3,44,0.0009682403
3,45,0.0019424336
3,46,-0.0007083411
3,47,0.0010786321
3,48,0.00023545756000000002
3,49,0.0018682126000000002
4,0,-0.00017943856
4,1,-4.5263033999999996e-05
4,2,4.5866225000000007e-05
4,3,0.0010184937
4,4,0.00029923068
4,5,-0.0006144810500000001
4,6,-0.0013798466
4,7,-0.0011799532000000001
4,8,-0.0010907904
4,9,1.8844876e-05
4,10,0.0017183963
4,11,-0.0007445697599999999
4,12,0.026019108
4,13,0.026961593
4,14,0.027563404
4,15,0.007992394
4,16,-0.0005528254
4,17,0.008565143
4,18,0.029584955
4,19,0.045187532999999995
4,20,-0.039583250000000014
4,21,0.03019566999999998
4,22,-0.021215600000000015
4,23,-0.03723180000000001
4,24,-0.08215047
4,25,-0.019640220000000014
4,26,-0.04530465500000001
4,27,-0.07664129000000001
4,28,-0.08522952
4,29,0.000737149999999992
4,30,0.056779563
4,31,0.016972288000000002
4,32,0.011325229
4,33,0.00022583327000000002
4,34,0.010944331000000002
4,35,0.026769638
4,36,-0.07370585000000002
4,37,-0.07461610400000002
4,38,0.016244922
4,39,0.00059583684
4,40,3.9672420000000005e-05
4,41,0.0006478588999999999
4,42,-2.8289447e-05
4,43,-0.00092688424
4,44,0.0014324259
4,45,-0.00014061344
4,46,-5.1703508e-05
4,47,0.0002619879
4,48,0.0019232773999999998
4,49,0.00087571086
5,0,0.00030323386
5,1,-0.0014079675
5,2,-0.0020731020000000003
5,3,0.00024041312
5,4,-0.00058905955
5,5,-0.0016295642
5,6,-0.0002475764
5,7,-0.0009101277000000001
5,8,-0.0020735292000000002
5,9,-0.00069294276
5,10,-0.00022209116
5,11,-0.0006065844
5,12,0.027423563999999997
5,13,0.02512994
5,14,0.02646847
5,15,0.00945687
5,16,0.004207165
5,17,0.009973141
5,18,0.017001396000000002
5,19,0.039532363
5,20,0.028679099
5,21,0.018882895
5,22,-0.05278404000000002
5,23,-0.10799861600000002
5,24,-0.08754745400000002
5,25,-0.06799276000000001
5,26,-0.09494074400000002
5,27,-0.09864778800000001
5,28,-0.118109868
5,29,0.00021720002
5,30,2.4413923e-05
5,31,0.0043385066
5,32,-0.00044571211999999997
5,33,0.00016860427
5,34,0.008544425
5,35,0.029786777
5,36,-0.07429938000000001
5,37,-0.09461961600000002
5,38,0.019612707
5,39,0.009240109
5,40,0.00057541847
5,41,-0.00024393282000000004
5,42,-0.0008540919500000001
5,43,6.628584e-05
5,44,0.0019620205
5,45,3.2689684e-05
5,46,0.0011094746
5,47,1.5005469e-05
5,48,-0.0022076552
5,49,0.0004984319999999999
6,0,0.0015210695999999999
6,1,0.0005379939700000001
6,2,0.00089384185
6,3,0.0007213437
6,4,-2.7217606e-05
6,5,0.00021182082000000002
6,6,-0.0014192933
6,7,0.0015416757999999998
6,8,-0.0010916925
6,9,0.00078156864
6,10,-0.00071856775
6,11,0.0004029625
6,12,0.026350446
6,13,0.026199391000000002
6,14,0.01872438
6,15,0.0076623130000000005
6,16,-0.0006450098
6,17,0.0040489887
6,18,0.0010507447
6,19,-0.0014736321
6,20,0.02818269
6,21,0.009771125
6,22,0.0016234433
6,23,-0.0025181663
6,24,0.008514161
6,25,0.0317779
6,26,0.010049296
6,27,0.00012768712
6,28,0.001843309
6,29,-0.0014075828
6,30,0.00017475605
6,31,-0.00035850715
6,32,0.000588506
6,33,-0.00083295396
6,34,0.0050024297
6,35,0.02644418
6,36,-0.09393906500000002
6,37,-0.08267226800000002
6,38,0.02585837
6,39,0.018567817
6,40,0.0016332201000000001
6,41,0.00010494031999999999
6,42,0.00093773915
6,43,0.0012737988
6,44,0.001280536
6,45,-0.0006152013
6,46,0.00019762033
6,47,-0.0013535889999999999
6,48,0.000485076
6,49,0.00042262150000000004
7,0,0.0010928395
7,1,-0.0006077364
7,2,0.0014492068
7,3,0.0005377836
7,4,0.00022813403999999998
7,5,0.0008537142999999999
7,6,0.0005457349
7,7,-0.0008730836
7,8,0.0009841865
7,9,-0.0014861855999999999
7,10,0.0016865992999999999
7,11,0.00026917544999999996
7,12,0.027219865
7,13,0.026374616
7,14,0.0076612276
7,15,5.2148243e-05
7,16,-0.0006738933000000001
7,17,-0.0005222004
7,18,-0.00086714706
7,19,0.0013491057
7,20,0.0012294052
7,21,-0.00048246217000000004
7,22,0.0006859387
7,23,0.0015183742000000001
7,24,-0.0005434119400000001
7,25,-0.0012288853
7,26,6.0475548e-05
7,27,-0.0002813884
7,28,0.0005659835
7,29,0.0011767842999999998
7,30,-0.00095188466
7,31,-0.00028459635
7,32,-0.0018640099
7,33,-0.0019630706
7,34,0.0007393053999999999
7,35,0.01632968
7,36,0.028381599999999996
7,37,-0.08815340000000002
7,38,0.032747366
7,39,0.008844934
7,40,-0.0008061228999999999
7,41,-0.028380673
7,42,-0.00063125894
7,43,0.0012926034
7,44,1.5246042e-05
7,45,0.0009594303599999999
7,46,-0.002069151
7,47,-0.0008688712
7,48,8.30068e-05
7,49,-0.0006644560499999999
8,0,-0.0007987688
8,1,0.000468691
8,2,0.0003777627
8,3,0.00012737402
8,4,0.00061401934
8,5,-0.0009925694
8,6,-1.1114753e-06
8,7,0.00016213848999999998
8,8,-0.00031193276
8,9,0.00042098342000000005
8,10,-0.00043930346
8,11,-7.2520605e-05
8,12,0.009183541
8,13,0.0014654564
8,14,0.0008553533999999999
8,15,-0.00095678325
8,16,0.0006225362
8,17,0.0021385354999999997
8,18,0.0013136602
8,19,4.444871e-05
8,20,0.0009620742
8,21,-0.00073230395
8,22,0.00027516577
8,23,-3.8512529999999996e-05
8,24,0.0005694903
8,25,-0.0012019074
8,26,-0.00019459974
8,27,0.0013182660999999998
8,28,0.00083155924
8,29,-0.0003051242
8,30,-0.0005307924
8,31,-0.0016856479
8,32,5.1952170000000005e-05
8,33,0.00020195543999999998
8,34,0.0013797014999999998
8,35,-0.00024466312999999997
8,36,0.014054421000000001
8,37,0.030778247999999998
8,38,0.027750494
8,39,0.009501200999999999
8,40,0.00034447748
